TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
uk.ac.sanger.artemis.io.LocationLexer,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,90,0.3,2,41,582,109213,1537452616094,0.9662921348314607,11111111111001111111111111111111111111111111111111111111111011111111111111111111111111111,0.96875,111111111111101111110111111111111111111111111111111111111111111110111111111111111111111111111111,1.0,,0,0,0,0,0.9609756097560975,1111011111101101111111111110111111111111111111111111111111111111111011111111111111111111110111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111,0.5,10,1.0,11111111,1.0,11111111,0.96875,111111111111011111111111111111111111111011111111111111111111111101111111111111111111111111111111
