TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
uk.ac.sanger.artemis.components.genebuilder.GeneEditorPanel,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,90,0.3,2,12,26,112449,1537447537902,0.4927536231884058,111111111000000000000000000000101011111111111111111111111000000000000,0.21428571428571427,1100000000000000000000001111,1.0,1111111111,0,0,10,3,0.5128205128205128,000000000000000000001111100000000000000000011111111111111111111111111111111111,0.22727272727272727,0110101010000000000000,0.8333333333333334,111110,0.16666666666666666,000100,0.21428571428571427,1100000000000000000000001111
